countries,credits,genres,id,imdb_score,imdb_votes,jw_rating,list_type,object_type,popularity_rank,runtime,title,tmdb_popularity,tmdb_score,year
US,"[{'role': 'ACTOR', 'name': 'Nicole Kidman'}, {'role': 'ACTOR', 'name': 'Zac Efron'}, {'role': 'ACTOR', 'name': 'Joey King'}, {'role': 'ACTOR', 'name': 'Kathy Bates'}, {'role': 'ACTOR', 'name': 'Liza Koshy'}, {'role': 'ACTOR', 'name': 'Wes Jetton'}, {'role': 'ACTOR', 'name': 'Ian Gregg'}, {'role': 'ACTOR', 'name': 'Sarah Baskin'}, {'role': 'ACTOR', 'name': 'Zele Avradopoulos'}, {'role': 'ACTOR', 'name': 'Vince Pisani'}, {'role': 'ACTOR', 'name': 'Sherry Cola'}, {'role': 'ACTOR', 'name': 'Olivia Macklin'}, {'role': 'ACTOR', 'name': 'Vee Bhakta'}, {'role': 'ACTOR', 'name': 'Seoum Tylor Aun'}, {'role': 'ACTOR', 'name': 'Gissette E. Valentin'}, {'role': 'ACTOR', 'name': 'Brooks Ashmanskas'}, {'role': 'ACTOR', 'name': 'Lily LaGravenese'}, {'role': 'ACTOR', 'name': 'Robin Skye'}, {'role': 'ACTOR', 'name': 'Irene Kim'}, {'role': 'ACTOR', 'name': 'Carrie Solomon'}, {'role': 'ACTOR', 'name': 'Sean Evans'}, {'role': 'ACTOR', 'name': 'Kannon Omachi'}, {'role': 'DIRECTOR', 'name': 'Richard LaGravenese'}]","[{'shortName': 'rma'}, {'shortName': 'cmy'}]",tm1299122,1,1,0.660986124565,WATCHLIST,MOVIE,772,114,A Family Affair,48.719,5.837,2024
"FR,GB","[{'role': 'ACTOR', 'name': 'Demi Moore'}, {'role': 'ACTOR', 'name': 'Margaret Qualley'}, {'role': 'ACTOR', 'name': 'Dennis Quaid'}, {'role': 'ACTOR', 'name': 'Gore Abrams'}, {'role': 'ACTOR', 'name': 'Oscar Lesage'}, {'role': 'ACTOR', 'name': 'Christian Erickson'}, {'role': 'ACTOR', 'name': 'Tom Morton'}, {'role': 'ACTOR', 'name': 'Hugo Diego Garcia'}, {'role': 'ACTOR', 'name': 'Daniel Knight'}, {'role': 'ACTOR', 'name': 'Jonathon Carley'}, {'role': 'ACTOR', 'name': 'Vincent Colombe'}, {'role': 'ACTOR', 'name': 'Lennard Ridsdale'}, {'role': 'ACTOR', 'name': 'Jordan Ford Silver'}, {'role': 'ACTOR', 'name': 'Oscar Salem'}, {'role': 'ACTOR', 'name': 'Viviane Bossina'}, {'role': 'ACTOR', 'name': 'Matthew Luret'}, {'role': 'ACTOR', 'name': 'Jana Bittnerová'}, {'role': 'ACTOR', 'name': 'Olivier Raynal'}, {'role': 'ACTOR', 'name': 'Tiffany Hofstetter'}, {'role': 'ACTOR', 'name': 'Nathan Rippy'}, {'role': 'ACTOR', 'name': 'Virginie Kotlinski'}, {'role': 'ACTOR', 'name': 'Brett Gillen'}, {'role': 'ACTOR', 'name': 'Charlotte Marquardt'}, {'role': 'ACTOR', 'name': 'Lila BOUGHOUFALA'}, {'role': 'ACTOR', 'name': 'Aurélien Lorgnier'}, {'role': 'ACTOR', 'name': 'Ivan Sellier'}, {'role': 'ACTOR', 'name': 'Philip Schurer'}, {'role': 'ACTOR', 'name': 'Christian Bordeleau'}, {'role': 'ACTOR', 'name': 'Patrick Hamel'}, {'role': 'ACTOR', 'name': 'Jacques-Yves Dorges'}, {'role': 'ACTOR', 'name': 'Bryan Jones'}, {'role': 'ACTOR', 'name': 'Maria McClurg'}, {'role': 'ACTOR', 'name': 'Andrew Desmond'}, {'role': 'ACTOR', 'name': 'Laura Puech'}, {'role': 'ACTOR', 'name': 'Céline Vogt'}, {'role': 'ACTOR', 'name': 'Jean Miel'}, {'role': 'ACTOR', 'name': 'Manon Sachot'}, {'role': 'ACTOR', 'name': 'Barthelemy Thomas'}, {'role': 'ACTOR', 'name': 'Axel Baille'}, {'role': 'ACTOR', 'name': 'Ashley Lambert'}, {'role': 'ACTOR', 'name': 'Ranjani Brow'}, {'role': 'ACTOR', 'name': 'Chase Fein'}, {'role': 'ACTOR', 'name': 'Shane Sweet'}, {'role': 'ACTOR', 'name': 'William Calvert'}, {'role': 'ACTOR', 'name': 'Michael Corbett'}, {'role': 'ACTOR', 'name': 'Stephen Apostolina'}, {'role': 'ACTOR', 'name': 'Yann Bean'}, {'role': 'ACTOR', 'name': 'Matthew Géczy'}, {'role': 'ACTOR', 'name': 'Namory Bakayoko'}, {'role': 'ACTOR', 'name': 'Gregory Defleur'}, {'role': 'DIRECTOR', 'name': 'Coralie Fargeat'}]","[{'shortName': 'hrr'}, {'shortName': 'drm'}, {'shortName': 'scf'}]",tm1484207,7.7,56792,0.873841410514,WATCHLIST,MOVIE,2,141,The Substance,3779.59,7.353,2024
PL,"[{'role': 'ACTOR', 'name': 'Jakub Gierszał'}, {'role': 'ACTOR', 'name': 'Maja Ostaszewska'}, {'role': 'ACTOR', 'name': 'Zofia Jastrzębska'}, {'role': 'ACTOR', 'name': 'Andrzej Konopka'}, {'role': 'ACTOR', 'name': 'Przemysław Bluszcz'}, {'role': 'ACTOR', 'name': 'Wojciech Zieliński'}, {'role': 'ACTOR', 'name': 'Andrzej Zieliński'}, {'role': 'ACTOR', 'name': 'Michał Karmowski'}, {'role': 'ACTOR', 'name': 'Natalia Iwańska'}, {'role': 'ACTOR', 'name': 'Daniel Dobosz'}, {'role': 'ACTOR', 'name': 'Łukasz Pawłowski'}, {'role': 'ACTOR', 'name': 'Wojciech Kalita'}, {'role': 'ACTOR', 'name': 'Krzysztof Satała'}, {'role': 'ACTOR', 'name': 'Zbigniew Stryj'}, {'role': 'ACTOR', 'name': 'Szymon Czacki'}, {'role': 'ACTOR', 'name': 'Jolanta Banak'}, {'role': 'ACTOR', 'name': 'Sławomir Popek'}, {'role': 'ACTOR', 'name': 'Jacek Mąka'}, {'role': 'ACTOR', 'name': 'Krzysztof Grabowski'}, {'role': 'ACTOR', 'name': 'Izabela Baran'}, {'role': 'ACTOR', 'name': 'Justyna Bartoszewicz'}, {'role': 'ACTOR', 'name': 'Justyna Schneider'}, {'role': 'ACTOR', 'name': 'Paweł Mitrowski'}, {'role': 'ACTOR', 'name': 'Paweł Jusiński'}, {'role': 'ACTOR', 'name': 'Anna Kociarz'}, {'role': 'ACTOR', 'name': 'Dariusz Szymaniak'}, {'role': 'ACTOR', 'name': 'Jacek Pluta'}, {'role': 'ACTOR', 'name': 'Łukasz Dedyński'}, {'role': 'ACTOR', 'name': 'Maksymilian Wesołowski'}, {'role': 'ACTOR', 'name': 'Kagga Jayson'}, {'role': 'DIRECTOR', 'name': 'Adrian Panek'}]","[{'shortName': 'trl'}, {'shortName': 'drm'}, {'shortName': 'crm'}]",tm1477047,6.4,6967,0.758565686147,WATCHLIST,MOVIE,0,112,Colors of Evil: Red,26.723,6.8,2024
US,"[{'role': 'ACTOR', 'name': ""Lupita Nyong'o""}, {'role': 'ACTOR', 'name': 'Pedro Pascal'}, {'role': 'ACTOR', 'name': 'Kit Connor'}, {'role': 'ACTOR', 'name': 'Bill Nighy'}, {'role': 'ACTOR', 'name': 'Stephanie Hsu'}, {'role': 'ACTOR', 'name': 'Matt Berry'}, {'role': 'ACTOR', 'name': 'Ving Rhames'}, {'role': 'ACTOR', 'name': 'Mark Hamill'}, {'role': 'ACTOR', 'name': ""Catherine O'Hara""}, {'role': 'ACTOR', 'name': 'Alexandra Novelle'}, {'role': 'ACTOR', 'name': 'Raphael Alejandro'}, {'role': 'ACTOR', 'name': 'Paul-Mikél Williams'}, {'role': 'ACTOR', 'name': 'Eddie Park'}, {'role': 'ACTOR', 'name': 'Dee Bradley Baker'}, {'role': 'ACTOR', 'name': 'Randy Thom'}, {'role': 'ACTOR', 'name': 'Avrielle Corti'}, {'role': 'ACTOR', 'name': 'Keston John'}, {'role': 'ACTOR', 'name': 'Max Mittelman'}, {'role': 'ACTOR', 'name': 'Piotr Michael'}, {'role': 'ACTOR', 'name': 'Tiago Martinez'}, {'role': 'ACTOR', 'name': 'Collin Erker'}, {'role': 'DIRECTOR', 'name': 'Chris Sanders'}]","[{'shortName': 'ani'}, {'shortName': 'scf'}]",tm1425301,8.4,28061,0.94089222943,WATCHLIST,MOVIE,5,102,The Wild Robot,5113.594,8.6,2024
GB,"[{'role': 'ACTOR', 'name': 'Cate Blanchett'}]",[{'shortName': 'doc'}],ts369912,7.7,785,0.486478944446,WATCHLIST,SHOW,0,50,Our Living World,40.781,8.2,2024
GB,"[{'role': 'ACTOR', 'name': 'Richard Gadd'}, {'role': 'ACTOR', 'name': 'Jessica Gunning'}, {'role': 'ACTOR', 'name': 'Nava Mau'}]",[{'shortName': 'drm'}],ts282537,7.7,148993,0.872458191089,WATCHLIST,SHOW,0,33,Baby Reindeer,64.178,7.643,2024
KR,"[{'role': 'ACTOR', 'name': 'Lee Sang-yi'}, {'role': 'ACTOR', 'name': 'Han Ji-hyun'}]","[{'shortName': 'cmy'}, {'shortName': 'drm'}, {'shortName': 'scf'}, {'shortName': 'rma'}]",ts450803,7.1,255,,WATCHLIST,SHOW,0,51,Spice Up Our Love,1.4,1,2024
CA,"[{'role': 'ACTOR', 'name': 'Jay Baruchel'}, {'role': 'ACTOR', 'name': 'Emily Hampshire'}, {'role': 'ACTOR', 'name': 'Sebastian Chacon'}, {'role': 'ACTOR', 'name': 'Alanna Bale'}, {'role': 'ACTOR', 'name': 'Sirena Gulamgaus'}, {'role': 'ACTOR', 'name': 'Uni Park'}, {'role': 'ACTOR', 'name': 'Martin Roach'}, {'role': 'ACTOR', 'name': 'Blessing Adedijo'}, {'role': 'ACTOR', 'name': 'Enrico Colantoni'}, {'role': 'ACTOR', 'name': 'Peter Gallagher'}, {'role': 'ACTOR', 'name': 'Lisa Berry'}, {'role': 'ACTOR', 'name': 'Colm Feore'}, {'role': 'ACTOR', 'name': 'Eadie Murphy'}, {'role': 'ACTOR', 'name': 'Natalia Gracious'}, {'role': 'ACTOR', 'name': 'Franckie Francois'}, {'role': 'ACTOR', 'name': 'Joel Gagne'}, {'role': 'ACTOR', 'name': 'Yanna McIntosh'}, {'role': 'ACTOR', 'name': 'Dani Kind'}, {'role': 'ACTOR', 'name': 'David Cronenberg'}, {'role': 'ACTOR', 'name': 'Tara Spencer-Nairn'}, {'role': 'ACTOR', 'name': 'Anett Rumanoczky'}, {'role': 'ACTOR', 'name': 'David Ingram'}, {'role': 'ACTOR', 'name': 'Benedict Campbell'}, {'role': 'DIRECTOR', 'name': 'Caitlin Cronenberg'}]","[{'shortName': 'hrr'}, {'shortName': 'trl'}, {'shortName': 'scf'}]",tm1454863,5.5,5352,0.718984731438,WATCHLIST,MOVIE,0,93,Humane,15.302,5.356,2024
IT,"[{'role': 'ACTOR', 'name': 'Christian De Sica'}, {'role': 'ACTOR', 'name': 'Angela Finocchiaro'}, {'role': 'ACTOR', 'name': 'Claudio Colica'}, {'role': 'ACTOR', 'name': 'Dharma Mangia Woods'}, {'role': 'ACTOR', 'name': 'Darko Peric'}, {'role': 'ACTOR', 'name': 'Antonino Bruschetta'}, {'role': 'ACTOR', 'name': 'Fioretta Mari'}, {'role': 'ACTOR', 'name': 'Irma Carolina Di Monte'}, {'role': 'ACTOR', 'name': 'Fernando Albizu'}, {'role': 'ACTOR', 'name': 'Teresa Piergentili'}, {'role': 'ACTOR', 'name': 'Francesca Romana De Martini'}, {'role': 'ACTOR', 'name': 'Maria Cristina Mastrangeli'}, {'role': 'ACTOR', 'name': 'Fulvia Patrizia Olivieri'}, {'role': 'ACTOR', 'name': 'Rosella Tancredi'}, {'role': 'DIRECTOR', 'name': 'Giovanni Bognetti'}]","[{'shortName': 'cmy'}, {'shortName': 'crm'}]",tm1484599,5.3,881,0.452892181693,WATCHLIST,MOVIE,0,90,The Price of Nonna's Inheritance,28.447,5.701,2024
US,"[{'role': 'ACTOR', 'name': 'Kylie Cantrall'}, {'role': 'ACTOR', 'name': 'Malia Baker'}, {'role': 'ACTOR', 'name': 'Ruby Rose Turner'}, {'role': 'ACTOR', 'name': 'Morgan Dudley'}, {'role': 'ACTOR', 'name': 'Dara Reneé'}, {'role': 'ACTOR', 'name': 'Rita Ora'}, {'role': 'ACTOR', 'name': 'Brandy Norwood'}, {'role': 'ACTOR', 'name': 'China Anne McClain'}, {'role': 'ACTOR', 'name': 'Joshua Colley'}, {'role': 'ACTOR', 'name': 'Peder Lindell'}, {'role': 'ACTOR', 'name': 'Melanie Paxson'}, {'role': 'ACTOR', 'name': 'Marissa Kruep'}, {'role': 'ACTOR', 'name': 'Anthony Pyatt'}, {'role': 'ACTOR', 'name': 'Julee Cerda'}, {'role': 'ACTOR', 'name': 'Leonardo Nam'}, {'role': 'ACTOR', 'name': 'Paolo Montalbán'}, {'role': 'ACTOR', 'name': 'Jeremy Swift'}, {'role': 'ACTOR', 'name': 'Alex Boniello'}, {'role': 'ACTOR', 'name': 'Tristan Padil'}, {'role': 'ACTOR', 'name': 'Grace Narducci'}, {'role': 'ACTOR', 'name': 'Aiza Azaar'}, {'role': 'ACTOR', 'name': 'Kabir Bery'}, {'role': 'ACTOR', 'name': 'Sam Morelos'}, {'role': 'ACTOR', 'name': 'Ashley Wallen'}, {'role': 'ACTOR', 'name': 'Paul Teal'}, {'role': 'ACTOR', 'name': 'Luke Sexton'}, {'role': 'ACTOR', 'name': 'Leon Ngo'}, {'role': 'ACTOR', 'name': 'Ronny Mathew'}, {'role': 'ACTOR', 'name': 'Dante Ha'}, {'role': 'DIRECTOR', 'name': 'Jennifer Phang'}]","[{'shortName': 'act'}, {'shortName': 'fml'}, {'shortName': 'cmy'}, {'shortName': 'fnt'}, {'shortName': 'msc'}]",tm1467341,4.7,5996,0.525720267662,WATCHLIST,MOVIE,0,92,Descendants: The Rise of Red,251.125,7,2024
"TH,US","[{'role': 'ACTOR', 'name': 'Sasha Luss'}, {'role': 'ACTOR', 'name': 'Alexis Ren'}, {'role': 'ACTOR', 'name': 'Ava Caryofyllis'}, {'role': 'ACTOR', 'name': 'Robert Coleby'}, {'role': 'ACTOR', 'name': 'Kelly B. Jones'}, {'role': 'ACTOR', 'name': 'Willy Zogo'}, {'role': 'ACTOR', 'name': 'Chloe Schwank'}, {'role': 'DIRECTOR', 'name': 'James Croke'}]","[{'shortName': 'hrr'}, {'shortName': 'trl'}, {'shortName': 'act'}]",tm1465483,4.1,1208,,WATCHLIST,MOVIE,0,94,Latency,31.35,5.675,2024
US,"[{'role': 'ACTOR', 'name': 'Joel Edgerton'}, {'role': 'ACTOR', 'name': 'Jennifer Connelly'}, {'role': 'ACTOR', 'name': 'Alice Braga'}, {'role': 'ACTOR', 'name': 'Jimmi Simpson'}, {'role': 'ACTOR', 'name': 'Dayo Okeniyi'}, {'role': 'ACTOR', 'name': 'Oakes Fegley'}]","[{'shortName': 'drm'}, {'shortName': 'scf'}, {'shortName': 'trl'}]",ts424549,7.7,47349,0.913507412587,WATCHLIST,SHOW,0,52,Dark Matter,260.553,7.781,2024
US,"[{'role': 'ACTOR', 'name': 'Claudia Restrepo'}, {'role': 'ACTOR', 'name': 'Derrick DeBlasis'}, {'role': 'ACTOR', 'name': 'Ben Coleman'}, {'role': 'ACTOR', 'name': 'Will Neff'}, {'role': 'ACTOR', 'name': 'Caroline Kwan'}, {'role': 'ACTOR', 'name': 'Ron Hanks'}, {'role': 'ACTOR', 'name': 'Stephanie Courtney'}, {'role': 'ACTOR', 'name': 'Fred Melamed'}, {'role': 'ACTOR', 'name': 'Gadiel Del Orbe'}, {'role': 'ACTOR', 'name': 'Natasha Dewhurst'}, {'role': 'ACTOR', 'name': 'Ryann Graham'}, {'role': 'ACTOR', 'name': 'Johanna Hanley'}, {'role': 'ACTOR', 'name': 'Tim De La Motte'}, {'role': 'ACTOR', 'name': 'Rose Portillo'}, {'role': 'DIRECTOR', 'name': 'Henry Loevner'}, {'role': 'DIRECTOR', 'name': 'Steven Kanter'}]","[{'shortName': 'rma'}, {'shortName': 'cmy'}, {'shortName': 'drm'}]",tm1301834,6.6,392,,WATCHLIST,MOVIE,0,82,Peak Season,7.546,5,2024
"IE,GB","[{'role': 'ACTOR', 'name': 'Barry Ward'}, {'role': 'ACTOR', 'name': 'Anna Bederke'}, {'role': 'ACTOR', 'name': 'Lalor Roddy'}, {'role': 'ACTOR', 'name': 'Sean McGinley'}, {'role': 'ACTOR', 'name': 'Ruth McCabe'}, {'role': 'ACTOR', 'name': 'John Olohan'}, {'role': 'ACTOR', 'name': 'Brendan Conroy'}, {'role': 'ACTOR', 'name': 'Catherine Byrne'}, {'role': 'ACTOR', 'name': 'Patrick Ryan'}, {'role': 'ACTOR', 'name': 'Derbhle Crotty'}, {'role': 'ACTOR', 'name': 'Declan Conlon'}, {'role': 'DIRECTOR', 'name': 'Pat Collins'}]",[{'shortName': 'drm'}],tm1356441,7.2,332,,WATCHLIST,MOVIE,0,111,That They May Face the Rising Sun,4.754,7.6,2024
US,"[{'role': 'ACTOR', 'name': 'Krsy Fox'}, {'role': 'ACTOR', 'name': 'Jon Sklaroff'}, {'role': 'ACTOR', 'name': 'Barbara Crampton'}, {'role': 'ACTOR', 'name': 'Chaz Bono'}, {'role': 'ACTOR', 'name': 'Heather Langenkamp'}, {'role': 'ACTOR', 'name': 'Bonnie Aarons'}, {'role': 'ACTOR', 'name': 'Elizabeth Phoenix Caro'}, {'role': 'ACTOR', 'name': 'James A. Janisse'}, {'role': 'ACTOR', 'name': 'Chelsea Rebecca'}, {'role': 'DIRECTOR', 'name': 'Spider One'}]",[{'shortName': 'hrr'}],tm1348997,4.5,445,,WATCHLIST,MOVIE,1432,105,Little Bites,205.353,6,2024
US,"[{'role': 'ACTOR', 'name': 'Willa Fitzgerald'}, {'role': 'ACTOR', 'name': 'Kyle Gallner'}, {'role': 'ACTOR', 'name': 'Madisen Beaty'}, {'role': 'ACTOR', 'name': 'Bianca A. Santos'}, {'role': 'ACTOR', 'name': 'Steven Michael Quezada'}, {'role': 'ACTOR', 'name': 'Ed Begley Jr.'}, {'role': 'ACTOR', 'name': 'Barbara Hershey'}, {'role': 'ACTOR', 'name': 'Denise Grayson'}, {'role': 'ACTOR', 'name': 'Eugenia Kuzmina'}, {'role': 'ACTOR', 'name': 'Duke Mollner'}, {'role': 'ACTOR', 'name': 'Sheri Foster'}, {'role': 'ACTOR', 'name': 'Jason Patric'}, {'role': 'ACTOR', 'name': 'Giovanni Ribisi'}, {'role': 'ACTOR', 'name': 'Robert Craighead'}, {'role': 'ACTOR', 'name': 'Evan Peterson'}, {'role': 'DIRECTOR', 'name': 'JT Mollner'}]","[{'shortName': 'hrr'}, {'shortName': 'trl'}, {'shortName': 'crm'}]",tm1382322,7.2,18642,0.804803063066,WATCHLIST,MOVIE,16,97,Strange Darling,175.384,6.96,2024
MX,"[{'role': 'ACTOR', 'name': 'Harold Torres'}, {'role': 'ACTOR', 'name': 'Tete Espinoza'}, {'role': 'ACTOR', 'name': 'Fermín Martínez'}, {'role': 'ACTOR', 'name': 'Vicky Araico'}, {'role': 'ACTOR', 'name': 'Norma Reyna'}, {'role': 'ACTOR', 'name': 'Quetzali Cortés'}, {'role': 'ACTOR', 'name': 'Eligio Meléndez'}, {'role': 'ACTOR', 'name': 'José Manuel Poncelis'}, {'role': 'ACTOR', 'name': 'Luis Arrieta'}, {'role': 'ACTOR', 'name': 'Waldo Facco'}, {'role': 'ACTOR', 'name': 'Carolina Contreras'}, {'role': 'ACTOR', 'name': 'Emmanuel Aguilar'}, {'role': 'ACTOR', 'name': 'Manuel Cruz Vivas'}, {'role': 'ACTOR', 'name': 'Juan Sahagun'}, {'role': 'ACTOR', 'name': 'Sergio Autrey'}, {'role': 'ACTOR', 'name': 'Fran Recinas'}, {'role': 'ACTOR', 'name': 'Paulina Olvera'}, {'role': 'DIRECTOR', 'name': 'Luis Javier Henaine'}]","[{'shortName': 'hrr'}, {'shortName': 'trl'}]",tm995185,6.2,1521,0.562208712434,WATCHLIST,MOVIE,0,100,Disappear Completely,8.359,7.1,2024
TR,"[{'role': 'ACTOR', 'name': 'Birkan Sokullu'}, {'role': 'ACTOR', 'name': 'Esra Bilgiç'}, {'role': 'ACTOR', 'name': 'Fırat Tanış'}, {'role': 'ACTOR', 'name': 'Ushan Çakır'}, {'role': 'ACTOR', 'name': 'Hakan Ummak'}, {'role': 'ACTOR', 'name': 'Osman Alkaş'}, {'role': 'ACTOR', 'name': 'Nil Keser'}, {'role': 'DIRECTOR', 'name': 'Recai Karagöz'}]","[{'shortName': 'drm'}, {'shortName': 'rma'}, {'shortName': 'act'}]",tm1451783,4.6,2028,0.400956827182,WATCHLIST,MOVIE,0,99,Art of Love,43.496,6.476,2024
US,"[{'role': 'ACTOR', 'name': 'Tom Ellis'}, {'role': 'ACTOR', 'name': 'Ally Maki'}, {'role': 'ACTOR', 'name': 'Mark Proksch'}, {'role': 'ACTOR', 'name': 'Sasheer Zamata'}, {'role': 'ACTOR', 'name': 'Suzy Nakamura'}, {'role': 'ACTOR', 'name': 'Kenny Yates'}, {'role': 'ACTOR', 'name': 'Tom Kenny'}]","[{'shortName': 'ani'}, {'shortName': 'cmy'}]",ts351153,6.8,4047,0.698130958944,WATCHLIST,SHOW,0,26,Exploding Kittens,58.292,8.233,2024
GB,"[{'role': 'ACTOR', 'name': 'Aimee Lou Wood'}, {'role': 'ACTOR', 'name': 'Lolly Adefope'}, {'role': 'ACTOR', 'name': 'Nicola Coughlan'}, {'role': 'ACTOR', 'name': 'Jessica Hynes'}, {'role': 'ACTOR', 'name': 'Nick Frost'}, {'role': 'ACTOR', 'name': 'Paul Kaye'}, {'role': 'ACTOR', 'name': 'Nitin Ganatra'}, {'role': 'ACTOR', 'name': 'Murray McArthur'}, {'role': 'ACTOR', 'name': 'John Macmillan'}, {'role': 'ACTOR', 'name': 'Ben Ashenden'}, {'role': 'ACTOR', 'name': 'James Acaster'}, {'role': 'ACTOR', 'name': 'Victoria Broom'}, {'role': 'ACTOR', 'name': 'Matthew Cottle'}, {'role': 'ACTOR', 'name': 'Jonathan Gunning'}, {'role': 'ACTOR', 'name': 'Jason Barnett'}, {'role': 'ACTOR', 'name': 'Dino Kelly'}, {'role': 'ACTOR', 'name': 'Ben Rufus Green'}, {'role': 'ACTOR', 'name': 'Adam Fray'}, {'role': 'ACTOR', 'name': 'Annie Brothers'}, {'role': 'ACTOR', 'name': 'Georgia Brothers'}, {'role': 'ACTOR', 'name': 'Darcie Brothers'}, {'role': 'ACTOR', 'name': 'Dom Hodgson'}, {'role': 'ACTOR', 'name': 'Marcus Onilude'}, {'role': 'ACTOR', 'name': 'Kent Goldfinch'}, {'role': 'DIRECTOR', 'name': 'Curtis Vowell'}]","[{'shortName': 'hst'}, {'shortName': 'cmy'}, {'shortName': 'act'}]",tm1298912,5.1,1013,,WATCHLIST,MOVIE,0,91,Seize Them!,11.969,5,2024
US,"[{'role': 'ACTOR', 'name': 'Mary-Louise Parker'}, {'role': 'ACTOR', 'name': 'Ayo Edebiri'}, {'role': 'ACTOR', 'name': 'Carlos Jacott'}, {'role': 'ACTOR', 'name': 'Hannah Pearl Utt'}, {'role': 'ACTOR', 'name': 'Chris Witaske'}, {'role': 'ACTOR', 'name': 'Steven Maier'}, {'role': 'ACTOR', 'name': 'Jennifer Bassey'}, {'role': 'ACTOR', 'name': 'Maddison Bullock'}, {'role': 'ACTOR', 'name': 'Riley Fincher-Foster'}, {'role': 'ACTOR', 'name': 'Jacob Bond'}, {'role': 'ACTOR', 'name': 'Harris Yulin'}, {'role': 'ACTOR', 'name': 'Eddie Cahill'}, {'role': 'ACTOR', 'name': 'Michael Laurino'}, {'role': 'ACTOR', 'name': 'James Benson'}, {'role': 'ACTOR', 'name': 'Rick Moose'}, {'role': 'ACTOR', 'name': 'James Healy Jr.'}, {'role': 'ACTOR', 'name': 'Roberto Escobar'}, {'role': 'ACTOR', 'name': 'Iman Crosson'}, {'role': 'ACTOR', 'name': 'Tracy Wiu'}, {'role': 'ACTOR', 'name': 'Diana Garle'}, {'role': 'ACTOR', 'name': 'Mike Benitez'}, {'role': 'ACTOR', 'name': 'Hugo Fuentes'}, {'role': 'ACTOR', 'name': 'Amanda Tavarez'}, {'role': 'ACTOR', 'name': 'Ester Jiron'}, {'role': 'DIRECTOR', 'name': 'Bernardo Britto'}]","[{'shortName': 'drm'}, {'shortName': 'scf'}]",tm1444509,5.5,1295,,WATCHLIST,MOVIE,1851,107,Omni Loop,12.222,4.9,2024
BR,"[{'role': 'ACTOR', 'name': 'Bela Fernandes'}, {'role': 'ACTOR', 'name': 'Xande Valois'}, {'role': 'ACTOR', 'name': 'Alanys Santos'}, {'role': 'ACTOR', 'name': 'Júlia Svacinna'}, {'role': 'ACTOR', 'name': 'Giovanna Chaves'}, {'role': 'ACTOR', 'name': 'Matheus Costa'}, {'role': 'ACTOR', 'name': 'Kiria Malheiros'}, {'role': 'ACTOR', 'name': 'Pedro David'}, {'role': 'ACTOR', 'name': 'Anderson Lima'}, {'role': 'ACTOR', 'name': 'Saulo Rodrigues'}, {'role': 'ACTOR', 'name': 'Samara Felippo'}, {'role': 'ACTOR', 'name': 'Caio Paduan'}, {'role': 'ACTOR', 'name': 'Regina Sampaio'}, {'role': 'ACTOR', 'name': 'Pâmela Tomé'}, {'role': 'ACTOR', 'name': 'Josie Antello'}, {'role': 'ACTOR', 'name': 'Pedro Novaes'}, {'role': 'ACTOR', 'name': 'Milena Melo'}, {'role': 'ACTOR', 'name': 'Mabel Cezar'}, {'role': 'ACTOR', 'name': 'Antônio Alves'}, {'role': 'ACTOR', 'name': 'Renata Tobelem'}, {'role': 'ACTOR', 'name': 'Ramoile Barreiros'}, {'role': 'ACTOR', 'name': 'Ronnie Marruda'}, {'role': 'ACTOR', 'name': 'Paula Pimenta'}, {'role': 'DIRECTOR', 'name': 'Pedro Antônio'}]","[{'shortName': 'rma'}, {'shortName': 'cmy'}]",tm1436567,6.3,306,0.215832540942,WATCHLIST,MOVIE,0,95,Shooting My Life's Script,17.128,7.3,2024
IN,"[{'role': 'ACTOR', 'name': 'Deepak Dobriyal'}, {'role': 'ACTOR', 'name': 'Vikrant Massey'}, {'role': 'ACTOR', 'name': 'Akash Khurana'}, {'role': 'ACTOR', 'name': 'Darshan Jariwala'}, {'role': 'ACTOR', 'name': 'Baharul Islam'}, {'role': 'ACTOR', 'name': 'Arindol Bagchi'}, {'role': 'ACTOR', 'name': 'Anushree Das'}, {'role': 'ACTOR', 'name': 'Trimala Adhikari'}, {'role': 'ACTOR', 'name': 'Ivana Kaur'}]","[{'shortName': 'crm'}, {'shortName': 'trl'}, {'shortName': 'drm'}]",tm1521200,7.2,21590,0.574521659852,WATCHLIST,MOVIE,0,124,Sector 36,45.003,7.064,2024
